Title,Price,Ad URL,Local Folder
"3-к. квартира, 55,5 м², 4/5 эт.",3 650 000 ₽,https://www.avito.ru/kirishi/kvartiry/3-k._kvartira_555_m_45_et._3407451739,"dataset_images/3-к. квартира, 55,5 м², 4-5 эт."
"2-к. квартира, 64 м², 12/24 эт.",8 999 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_64_m_1224_et._3795924893,"dataset_images/2-к. квартира, 64 м², 12-24 эт."
"2-к. квартира, 61,2 м², 4/17 эт.",15 499 999 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_612_m_417_et._3780070550,"dataset_images/2-к. квартира, 61,2 м², 4-17 эт."
"3-к. квартира, 72,2 м², 2/5 эт.",14 680 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_722_m_25_et._3039605929,"dataset_images/3-к. квартира, 72,2 м², 2-5 эт."
"Апартаменты-студия, 13,8 м², 1/3 эт.",2 550 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_138_m_13_et._2605947952,"dataset_images/Апартаменты-студия, 13,8 м², 1-3 эт."
"2-к. квартира, 55,1 м², 11/12 эт.",9 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_551_m_1112_et._3763460384,"dataset_images/2-к. квартира, 55,1 м², 11-12 эт."
"1-к. квартира, 41,2 м², 7/16 эт.",7 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_412_m_716_et._3821911819,"dataset_images/1-к. квартира, 41,2 м², 7-16 эт."
"1-к. квартира, 40,5 м², 5/14 эт.",14 733 892 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_405_m_514_et._3844634210,"dataset_images/1-к. квартира, 40,5 м², 5-14 эт."
"1-к. квартира, 39,3 м², 9/14 эт.",14 996 173 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_393_m_914_et._3845509673,"dataset_images/1-к. квартира, 39,3 м², 9-14 эт."
"1-к. квартира, 40,5 м², 9/14 эт.",15 454 071 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_405_m_914_et._3844992161,"dataset_images/1-к. квартира, 40,5 м², 9-14 эт."
"1-к. квартира, 42 м², 2/14 эт.",12 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_42_m_214_et._3845048238,"dataset_images/1-к. квартира, 42 м², 2-14 эт."
"1-к. квартира, 37 м², 7/14 эт.",14 304 148 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_37_m_714_et._3845500004,"dataset_images/1-к. квартира, 37 м², 7-14 эт."
"1-к. квартира, 39,2 м², 11/14 эт.",14 316 201 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_392_m_1114_et._3844975490,"dataset_images/1-к. квартира, 39,2 м², 11-14 эт."
"1-к. квартира, 47,3 м², 12/14 эт.",17 019 316 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_473_m_1214_et._3845073073,"dataset_images/1-к. квартира, 47,3 м², 12-14 эт."
"1-к. квартира, 40,5 м², 8/14 эт.",15 454 071 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_405_m_814_et._3845048732,"dataset_images/1-к. квартира, 40,5 м², 8-14 эт."
"1-к. квартира, 47,3 м², 13/14 эт.",17 336 207 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_473_m_1314_et._3844730206,"dataset_images/1-к. квартира, 47,3 м², 13-14 эт."
"1-к. квартира, 47,3 м², 14/14 эт.",17 336 207 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_473_m_1414_et._3844789230,"dataset_images/1-к. квартира, 47,3 м², 14-14 эт."
"1-к. квартира, 45,2 м², 13/14 эт.",16 814 875 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_452_m_1314_et._3845300745,"dataset_images/1-к. квартира, 45,2 м², 13-14 эт."
"1-к. квартира, 45,2 м², 2/14 эт.",14 201 795 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_452_m_214_et._3845107141,"dataset_images/1-к. квартира, 45,2 м², 2-14 эт."
"1-к. квартира, 40,5 м², 13/14 эт.",15 742 172 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_405_m_1314_et._3844972769,"dataset_images/1-к. квартира, 40,5 м², 13-14 эт."
"1-к. квартира, 40,5 м², 4/14 эт.",14 733 892 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_405_m_414_et._3845048968,"dataset_images/1-к. квартира, 40,5 м², 4-14 эт."
"1-к. квартира, 45,2 м², 8/14 эт.",16 507 456 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_452_m_814_et._3845267726,"dataset_images/1-к. квартира, 45,2 м², 8-14 эт."
"1-к. квартира, 40,5 м², 14/14 эт.",15 742 172 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_405_m_1414_et._3845089390,"dataset_images/1-к. квартира, 40,5 м², 14-14 эт."
"3-к. квартира, 107,1 м², 4/9 эт.",45 234 328 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1071_m_49_et._3845536977,"dataset_images/3-к. квартира, 107,1 м², 4-9 эт."
"1-к. квартира, 37,7 м², 10/14 эт.",14 146 774 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_377_m_1014_et._3845537771,"dataset_images/1-к. квартира, 37,7 м², 10-14 эт."
"Квартира-студия, 26 м², 5/5 эт.",4 499 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_26_m_55_et._3416166264,"dataset_images/Квартира-студия, 26 м², 5-5 эт."
"2-к. квартира, 58,5 м², 23/23 эт.",9 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_585_m_2323_et._3736952457,"dataset_images/2-к. квартира, 58,5 м², 23-23 эт."
"Квартира-студия, 23,4 м², 2/3 эт.",6 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_234_m_23_et._4193948532,"dataset_images/Квартира-студия, 23,4 м², 2-3 эт."
"3-к. квартира, 56,1 м², 4/5 эт.",7 980 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_561_m_45_et._3580883218,"dataset_images/3-к. квартира, 56,1 м², 4-5 эт."
"3-к. квартира, 87 м², 16/18 эт.",22 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_87_m_1618_et._3545994798,"dataset_images/3-к. квартира, 87 м², 16-18 эт."
"2-к. квартира, 53,3 м², 19/20 эт.",10 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_533_m_1920_et._3547397453,"dataset_images/2-к. квартира, 53,3 м², 19-20 эт."
"2-к. квартира, 51,2 м², 3/14 эт.",9 490 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_512_m_314_et._3696736419,"dataset_images/2-к. квартира, 51,2 м², 3-14 эт."
"2-к. квартира, 44,1 м², 2/5 эт.",10 600 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_441_m_25_et._3614469594,"dataset_images/2-к. квартира, 44,1 м², 2-5 эт."
"2-к. квартира, 52 м², 5/7 эт.",11 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52_m_57_et._3743651363,"dataset_images/2-к. квартира, 52 м², 5-7 эт."
"1-к. квартира, 47,7 м², 12/14 эт.",17 682 094 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_477_m_1214_et._3845065892,"dataset_images/1-к. квартира, 47,7 м², 12-14 эт."
"Квартира-студия, 28 м², 2/6 эт.",6 299 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_28_m_26_et._3167232031,"dataset_images/Квартира-студия, 28 м², 2-6 эт."
"Квартира-студия, 25,9 м², 2/4 эт.",6 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_259_m_24_et._3977823841,"dataset_images/Квартира-студия, 25,9 м², 2-4 эт."
"Квартира-студия, 25,4 м², 18/24 эт.",4 370 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_254_m_1824_et._3735329067,"dataset_images/Квартира-студия, 25,4 м², 18-24 эт."
"2-к. квартира, 45 м², 3/5 эт.",7 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45_m_35_et._3802689812,"dataset_images/2-к. квартира, 45 м², 3-5 эт."
"2-к. квартира, 47 м², 8/9 эт.",7 150 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47_m_89_et._3605839515,"dataset_images/2-к. квартира, 47 м², 8-9 эт."
"3-к. квартира, 67,4 м², 10/16 эт.",13 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_674_m_1016_et._3686744490,"dataset_images/3-к. квартира, 67,4 м², 10-16 эт."
"Квартира-студия, 20,4 м², 2/6 эт.",5 267 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_204_m_26_et._3590213637,"dataset_images/Квартира-студия, 20,4 м², 2-6 эт."
"Квартира-студия, 24 м², 2/11 эт.",5 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_211_et._2546108868,"dataset_images/Квартира-студия, 24 м², 2-11 эт."
"3-к. квартира, 63 м², 5/9 эт.",10 990 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_63_m_59_et._3437324188,"dataset_images/3-к. квартира, 63 м², 5-9 эт."
"Квартира-студия, 18 м², 2/4 эт.",4 542 400 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_18_m_24_et._3910196506,"dataset_images/Квартира-студия, 18 м², 2-4 эт."
"2-к. квартира, 53 м², 4/4 эт.",6 990 000 ₽,https://www.avito.ru/vsevolozhsk/kvartiry/2-k._kvartira_53_m_44_et._3791836426,"dataset_images/2-к. квартира, 53 м², 4-4 эт."
"2-к. квартира, 44 м², 4/5 эт.",10 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44_m_45_et._3782729246,"dataset_images/2-к. квартира, 44 м², 4-5 эт."
"Квартира-студия, 18,8 м², 2/4 эт.",4 718 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_188_m_24_et._3910310574,"dataset_images/Квартира-студия, 18,8 м², 2-4 эт."
"2-к. квартира, 54 м², 4/10 эт.",9 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54_m_410_et._3360542050,"dataset_images/2-к. квартира, 54 м², 4-10 эт."
"2-к. квартира, 45,3 м², 1/9 эт.",7 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_453_m_19_et._3763899428,"dataset_images/2-к. квартира, 45,3 м², 1-9 эт."
"Квартира-студия, 24,5 м², 10/12 эт.",4 450 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_245_m_1012_et._3444732406,"dataset_images/Квартира-студия, 24,5 м², 10-12 эт."
"3-к. квартира, 60,2 м², 4/9 эт.",10 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_602_m_49_et._3623855821,"dataset_images/3-к. квартира, 60,2 м², 4-9 эт."
"2-к. квартира, 45,1 м², 4/5 эт.",6 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_451_m_45_et._3318488056,"dataset_images/2-к. квартира, 45,1 м², 4-5 эт."
"3-к. квартира, 134 м², 5/5 эт.",34 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_134_m_55_et._3699171293,"dataset_images/3-к. квартира, 134 м², 5-5 эт."
"3-к. квартира, 62,1 м², 4/9 эт.",10 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_621_m_49_et._3795252644,"dataset_images/3-к. квартира, 62,1 м², 4-9 эт."
"3-к. квартира, 57,6 м², 2/9 эт.",8 250 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_576_m_29_et._2589131956,"dataset_images/3-к. квартира, 57,6 м², 2-9 эт."
"Квартира-студия, 29 м², 27/27 эт.",6 400 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_29_m_2727_et._3615706882,"dataset_images/Квартира-студия, 29 м², 27-27 эт."
"Квартира-студия, 22 м², 10/24 эт.",4 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_22_m_1024_et._3898066975,"dataset_images/Квартира-студия, 22 м², 10-24 эт."
"2-к. квартира, 44,1 м², 6/9 эт.",6 450 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_441_m_69_et._3644879972,"dataset_images/2-к. квартира, 44,1 м², 6-9 эт."
"3-к. квартира, 114 м², 21/25 эт.",42 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_114_m_2125_et._3803161908,"dataset_images/3-к. квартира, 114 м², 21-25 эт."
"2-к. квартира, 73 м², 2/5 эт.",13 999 999 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_73_m_25_et._3620536176,"dataset_images/2-к. квартира, 73 м², 2-5 эт."
"2-к. квартира, 54,8 м², 10/15 эт.",18 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_548_m_1015_et._4129919658,"dataset_images/2-к. квартира, 54,8 м², 10-15 эт."
"3-к. квартира, 77 м², 3/9 эт.",17 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_77_m_39_et._923993745,"dataset_images/3-к. квартира, 77 м², 3-9 эт."
"2-к. квартира, 44,1 м², 8/9 эт.",7 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_441_m_89_et._3773030118,"dataset_images/2-к. квартира, 44,1 м², 8-9 эт."
"Апартаменты-студия, 26 м², 4/25 эт.",5 450 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_26_m_425_et._3390847112,"dataset_images/Апартаменты-студия, 26 м², 4-25 эт."
"2-к. квартира, 57,3 м², 1/6 эт.",11 450 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_573_m_16_et._3455296559,"dataset_images/2-к. квартира, 57,3 м², 1-6 эт."
"2-к. квартира, 50 м², 6/9 эт.",9 600 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50_m_69_et._3715220851,"dataset_images/2-к. квартира, 50 м², 6-9 эт."
"3-к. квартира, 87,5 м², 4/9 эт.",8 850 000 ₽,https://www.avito.ru/yanino-1/kvartiry/3-k._kvartira_875_m_49_et._2906642309,"dataset_images/3-к. квартира, 87,5 м², 4-9 эт."
"3-к. квартира, 68 м², 10/14 эт.",11 500 000 ₽,https://www.avito.ru/kudrovo/kvartiry/3-k._kvartira_68_m_1014_et._3744552125,"dataset_images/3-к. квартира, 68 м², 10-14 эт."
"Квартира-студия, 22,3 м², 2/5 эт.",5 656 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_223_m_25_et._3910211493,"dataset_images/Квартира-студия, 22,3 м², 2-5 эт."
"2-к. квартира, 51,6 м², 1/9 эт.",7 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_516_m_19_et._3669969933,"dataset_images/2-к. квартира, 51,6 м², 1-9 эт."
"Квартира-студия, 26 м², 6/17 эт.",7 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_26_m_617_et._3702639509,"dataset_images/Квартира-студия, 26 м², 6-17 эт."
"2-к. квартира, 51 м², 8/9 эт.",7 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51_m_89_et._3489332916,"dataset_images/2-к. квартира, 51 м², 8-9 эт."
"Квартира-студия, 24 м², 6/9 эт.",4 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_69_et._3710436166,"dataset_images/Квартира-студия, 24 м², 6-9 эт."
"2-к. квартира, 82 м², 14/26 эт.",12 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_82_m_1426_et._3828374887,"dataset_images/2-к. квартира, 82 м², 14-26 эт."
"3-к. квартира, 86,3 м², 2/5 эт.",17 490 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_863_m_25_et._3735676776,"dataset_images/3-к. квартира, 86,3 м², 2-5 эт."
"2-к. квартира, 75 м², 13/14 эт.",20 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_75_m_1314_et._2345744350,"dataset_images/2-к. квартира, 75 м², 13-14 эт."
"2-к. квартира, 44,9 м², 5/5 эт.",7 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_449_m_55_et._3751101519,"dataset_images/2-к. квартира, 44,9 м², 5-5 эт."
"Квартира-студия, 13,1 м², 1/6 эт.",4 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_131_m_16_et._3663844029,"dataset_images/Квартира-студия, 13,1 м², 1-6 эт."
"Квартира-студия, 27,1 м², 2/23 эт.",4 390 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_271_m_223_et._4161756808,"dataset_images/Квартира-студия, 27,1 м², 2-23 эт."
"1-к. квартира, 31,3 м², 9/10 эт.",7 249 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_313_m_910_et._3624520100,"dataset_images/1-к. квартира, 31,3 м², 9-10 эт."
